Key	Author	Title	Url	Date	Num Pages	Num Pages (est.)	Publisher	Place	Call Number	Manual Tags	Editor	Translator	Contributor
WV9GIVFD	Rabelais, François (1494?-1553)	"Gargantua et Pantagruel ; introduction et notes par Teodor de Wyzewa"	http://gallica.bnf.fr/ark:/12148/bpt6k96153716	1911	XII-52	64	H. Laurens	Paris	http://catalogue.bnf.fr/ark:/12148/cb31167549b/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"	Wyzewa, Théodore de (1862-1917)		
EDIV84CE	Virgile (0070-0019 av. J.-C.)	"Virgile. Bucoliques et Géorgiques. Suivies d'un choix d'Hidilles de Théocrite ; introduction et notes par Teodor de Wyzewa"	NUMM-9611849	1913	XII-52	64	H. Laurens	Paris	http://catalogue.bnf.fr/ark:/12148/cb314512450/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; modeGallica_nonConsultable; priorite_2; responsable_Alexandre-Critique"	Wyzewa, Théodore de (1862-1917)		
VBQMWGM3	Nisard, Désiré (1806-1888)	Histoire de la littérature française, tome I (10e éd.)	http://obvil.paris-sorbonne.fr/corpus/critique/nisard_histoire-01/	1883	XII-592	604	Firmin-Didot	Paris	http://catalogue.bnf.fr/ark:/12148/cb310196565/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Sciences; etat_DONE; etat_NUM-Done; priorite_1; responsable_Alexandre-Critique; responsable_Riguet-Lettres"			
QWGGB3X8	Marcou, François, dit Léopold. Éditeur	Morceaux choisis des classiques français des XVIe, XVIIe, XVIIIe et XIXe siècles, à l'usage des classes de troisième, seconde et rhétorique. Prosateurs. Recueil conforme aux programmes du 2 aout 1880	"http://gallica.bnf.fr/ark:/12148/bpt6k97505330?rk=21459;2"	1881	XII-708	720	Garnier frères	Paris	http://catalogue.bnf.fr/ark:/12148/cb334935729/PUBLIC	"BNF_2014-03_COM; corpus_Ecole; etat_NUM-Done; priorite_3; responsable_Jey"			
GS9AQ289	Marcou, François, dit Léopold. Éditeur	Morceaux choisis des classiques français des XVIe, XVIIe, XVIIIe et XIXe siècles, à l'usage des classes de troisième, seconde et rhétorique. Prosateurs. Recueil conforme aux programmes du 2 août 1880	http://gallica.bnf.fr/ark:/12148/bpt6k97505330	1881	XII-708	720	Garnier frères	Paris	http://catalogue.bnf.fr/ark:/12148/cb30880229p/PUBLIC	"BNF_2014-03_COM; corpus_Ecole; etat_NUM-Done; priorite_3; responsable_Jey"			
2JEHWRR3	"Sévigné, Marie de Rabutin-Chantal (1626-1696 ; marquise de); Bainville, Jacques (1879-1936)"	Lettres historiques de Mme de Sévigné, recueillies par J.-B. Ebeling, préface de Jacques Bainville	http://gallica.bnf.fr/ark:/12148/bpt6k96906299	1936	XIII-238	251	Plon	Paris	http://catalogue.bnf.fr/ark:/12148/cb313584332/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			Bainville, Jacques (1879-1936)
KNIMP5R6	"Montesquieu, Charles-Louis de Secondat (1689-1755 ; baron de La Brède et de); Bainville, Jacques (1879-1936)"	Lettres persanes, introduction par Jacques Bainville	http://gallica.bnf.fr/ark:/12148/bpt6k9615663p	1931	XIII-377	390	Cité des livres	Paris	http://catalogue.bnf.fr/ark:/12148/cb317531509/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			Bainville, Jacques (1879-1936)
2JKD78RP	"Mortier, Arnold (1843-1885); Wolff, Albert (1835-1891)"	"Les Soirées parisiennes de 1884, par un Monsieur de l'orchestre ; préface par Albert Wolff"	http://gallica.bnf.fr/ark:/12148/bpt6k5403816h	1885	XIII-416	429	E. Dentu	Paris	http://catalogue.bnf.fr/ark:/12148/cb32870665q/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-OCR; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			Wolff, Albert (1835-1891)
IIMUW7KM	Chasles, Philarète (1798-1873)	Études sur les hommes et les moeurs au XIXe siècle: portraits contemporains, scènes de voyage, souvenirs de jeunesse	"http://gallica.bnf.fr/ark:/12148/bpt6k96726086?rk=21459;2"	1850	XIII-459	472	Amyot	Paris	http://catalogue.bnf.fr/ark:/12148/cb302263650/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_1; responsable_Alexandre-Critique"			
GEIH7T3R	Waldberg, Max Freiherr von (1858-1938)	Der empfindsame Roman in Frankreich, 1ster Teil, die Anfänge bis zum Beginne des XVIII. Jahrhunderts	http://gallica.bnf.fr/ark:/12148/bpt6k9690046r	1906	XIII-489	502	K. J. Trübner	Strassburg und Berlin	http://catalogue.bnf.fr/ark:/12148/cb31616467k/PUBLIC	"BNF_2014-03_COM; corpus_Challe; etat_NUM-Done; responsable_Artigas-Menant"			
J693HNXQ	Du Gérard, N. B.	Tables alphabétiques et chronologiques des pièces représentées sur l'ancien théâtre italien, depuis son établissement jusqu'en 1697 qu'il a été fermé, avec des remarques sur ces pièces et une table alphabétique des auteurs qui ont travaillé pour ce théâtre	http://gallica.bnf.fr/ark:/12148/bpt6k96124046	1750	XIV-119	133	Prault	Paris	http://catalogue.bnf.fr/ark:/12148/cb30369543z/PUBLIC	"BNF_2014-03_COM; corpus_Molière; etat_NUM-Done; modeGallica_texte; responsable_Forestier"			
H93JNXSA	Stendhal (1783-1842)	"Vie de Henri Brulard  ; publ. par Casimir Stryienski (nouv. éd.)"	http://gallica.bnf.fr/ark:/12148/bpt6k1073520h	1912	XIV-327	341	Émile-Paul frères	Paris	http://catalogue.bnf.fr/ark:/12148/cb42195419h/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-OCR; modeGallica_image; priorite_2; responsable_Alexandre-Critique"	Stryienski, Casimir (1853-1912)		
8EF5DWPR	Rod, Édouard (1857-1910)	L'affaire J.-J. Rousseau	"http://gallica.bnf.fr/ark:/12148/bpt6k9693803p?rk=21459;2"	1906	XIV-359	363	Perrin et Cie	Paris	http://catalogue.bnf.fr/ark:/12148/cb31232002n/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_1; responsable_Alexandre-Critique"			
UNZ6T69A	Chasles, Philarète (1798-1873)	Voyages d'un critique à travers la vie et les livres, t. I : Orient, 2e éd.	http://gallica.bnf.fr/ark:/12148/bpt6k96117809	1865	XIV-422	438	Didier	Paris	http://catalogue.bnf.fr/ark:/12148/cb302264042/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; modeGallica_texte; priorite_1; responsable_Alexandre-Critique"			
ZCN7QNZJ	Janin, Jules (1804-1874)	La poésie et l'éloquence à Rome au temps des Césars, 2e éd.	http://gallica.bnf.fr/ark:/12148/bpt6k96169757	1864	XIV-488	502	Didier	Paris	http://catalogue.bnf.fr/ark:/12148/cb306452182/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; modeGallica_texte; priorite_1; responsable_Alexandre-Critique"			
UENHFRCF	Souriau, Maurice (1856-19..)	L'évolution du vers français au dix-septième siècle	"http://gallica.bnf.fr/ark:/12148/bpt6k9763289j?rk=85837;2"	1893	XIV-494	508	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb31389630f/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
8VPGFZRK	Stapfer, Paul (1840-1917)	Rabelais, sa personne, son génie, son œuvre	http://gallica.bnf.fr/ark:/12148/bpt6k96054058	1889	XIV-507	521	A. Colin	Paris	http://catalogue.bnf.fr/ark:/12148/cb31399168z/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
QRWBG8GA	Molière (1622-1673)	"Monsieur de Pourceaugnac : comédie en trois actes ; avec une notice et des notes par Georges Monval,…"	http://gallica.bnf.fr/ark:/12148/bpt6k96131729	1894	XIX-108	127	"Librairie des bibliophiles ; E. Flammarion"	Paris	http://catalogue.bnf.fr/ark:/12148/cb309588394/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Critique; responsable_Forestier"	Monval, Georges (1845-1910)		
N8QRPBA3	Larivière, Charles de (1854-1929)	La France et la Russie au XVIIIe siècle : études d'histoire et de littérature franco-russe	"http://gallica.bnf.fr/ark:/12148/bpt6k96905259?rk=21459;2"	1909	XIX-341	360	A. Le Soudier	Paris	http://catalogue.bnf.fr/ark:/12148/cb34019503q/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; responsable_Alexandre-Critique"			
TUS2E92D	"Michelet, Jules (1798-1874); Claretie, Jules (1840-1913)"	"Les femmes de la Révolution ; étude par Jules Claretie"	http://gallica.bnf.fr/ark:/12148/bpt6k96139188	1905	XIX-371	390	C. Lévy	Paris	http://catalogue.bnf.fr/ark:/12148/cb30943185z/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			Claretie, Jules (1840-1913)
JQI59CC2	Cuvillier-Fleury, Alfred-Auguste (1802-1887)	Études historiques et littéraires, tome I	http://gallica.bnf.fr/ark:/12148/bpt6k1268747m	1854	XIX-391	410	M. Lévy frères	Paris	http://catalogue.bnf.fr/ark:/12148/cb30293175g/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
RU6JANNN	Cuvillier-Fleury, Alfred-Auguste (1802-1887)	Études historiques et littéraires, tome II	"http://gallica.bnf.fr/ark:/12148/bpt6k12687058?rk=42918;4"	1854	XIX-434	453	M. Lévy frères	Paris	http://catalogue.bnf.fr/ark:/12148/cb30293175g/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
HH2R2AH9	"Mortier, Arnold (1843-1885); Pailleron, Édouard (1834-1899)"	"Les Soirées parisiennes de 1878, par un Monsieur de l'orchestre ; préface par Édouard Pailleron"	http://gallica.bnf.fr/ark:/12148/bpt6k9629768m	1879	XIX-492	511	E. Dentu	Paris	http://catalogue.bnf.fr/ark:/12148/cb32870665q/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			Pailleron, Édouard (1834-1899)
TB44FC23	Molière (1622-1673)	"Les fâcheux : comédie en trois actes ; avec une notice et des notes, par Auguste Vitu,..."	http://gallica.bnf.fr/ark:/12148/bpt6k6114024c	1890	XIX-68	87	Librairie des bibliophiles	Paris	http://catalogue.bnf.fr/ark:/12148/cb309585964	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Critique; responsable_Forestier"	Vitu, Auguste (1823-1891)		
7N9WIA77	Molière (1622-1673)	Le misanthrope : édition originale, réimpression textuelle par les soins de Louis Lacour	"http://gallica.bnf.fr/ark:/12148/bpt6k9634443g?rk=21459;2"	1874	XIX-85	104	Librairie des bibliophiles	Paris	http://catalogue.bnf.fr/ark:/12148/cb309588003/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; responsable_Alexandre-Critique; responsable_Forestier"	La Pijardière, Louis Lacour de (1832-1892)		
W3AJJCKQ	Molière (1622-1673)	Les oeuvres de J.-B. P. Molière, accompagnées d'une Vie de Molière, de variantes, d'un commentaire et d'un glossaire par Anatole France…, tome 7	"http://gallica.bnf.fr/ark:/12148/bpt6k9617143t?rk=171674;4"	1906	XL-359	379	A. Lemerre	Paris	http://catalogue.bnf.fr/ark:/12148/cb36573978n/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; responsable_Alexandre-Critique; responsable_Forestier"	France, Anatole (1844-1924)		
N4NIRE78	Veuillot, Louis (1813-1883)	Mélanges religieux, historiques, politiques et littéraires... [2e série.], tome VI	http://gallica.bnf.fr/ark:/12148/bpt6k9613297g	1861	XL-531	571	Gaume frères et J. Duprey	Paris	http://catalogue.bnf.fr/ark:/12148/cb315682572/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
44ZWFRRX	"Gilbert, Pierre (1884-1914); Marsan, Eugène (1882-1936)"	"La forêt des cippes : essais de critique… ; introduction et notes par son ami E. M. [Eugène Marsan], tome I"	http://gallica.bnf.fr/ark:/12148/bpt6k9632253j	1918	XL-535	575	E. Champion	Paris	http://catalogue.bnf.fr/ark:/12148/cb32165518q/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Critique"			Marsan, Eugène (1882-1936)
DAVXNKFH	La Fontaine, Jean de (1621-1695)	"Oeuvres de J. de La Fontaine : théâtre, fables, poésies, etc. ; nouvelle édition avec une introduction par Édouard Fournier…"	"http://gallica.bnf.fr/ark:/12148/bpt6k96229187?rk=85837;2"	1877	XLIII-479	522	La Place	Paris	http://catalogue.bnf.fr/ark:/12148/cb30715648n/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"	Fournier, Édouard (1819-1880)		
SU7BB6G7	"Rabelais, François (1494?-1553); Doumic, René (1860-1937)"	"Gargantua ; Pantagruel, préface de René Doumic"	http://gallica.bnf.fr/ark:/12148/bpt6k96112224	1930	XLIV-337	381	Éditions du Monde moderne	Paris	http://catalogue.bnf.fr/ark:/12148/cb31167502p/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			Doumic, René (1860-1937)
UIH2R44R	Marsan, Jules (1867-1939)	Le Conservateur littéraire, 1819-1821, édition critique publiée par Jules Marsan : introduction	"http://gallica.bnf.fr/ark:/12148/bpt6k9674114t?rk=107296;4"	1918	XLV	45	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb30890529q/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
UNW6UEJV	Marsan, Jules (1867-1939)	Le Conservateur littéraire, 1819-1821, édition critique publiée par Jules Marsan, tome I, 1re partie	"http://gallica.bnf.fr/ark:/12148/bpt6k9689099d?rk=21459;2"	1922	XLVI-334	380	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb33323242x/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-Critique"			
XBIK2U24	Féletz, Charles-Marie de (1767-1850)	Mélanges de philosophie, d'histoire et de littérature, tome I : Philosophie	http://gallica.bnf.fr/ark:/12148/bpt6k62775542	1828	XLVI-512	558	Grimbert	Paris		"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
QCQU7PHC	Cicéron (0106-0043 av. J.-C.)	M. Tullii Ciceronis opera. Oeuvres de Cicéron. Brutus. Texte latin, revu et publié d'après les travaux les plus récents, avec un commentaire critique et explicatif, une introduction et un index, par Jules Martha	http://gallica.bnf.fr/ark:/12148/bpt6k9619462t	1892	XLVII-261	308	Hachette	Paris	http://catalogue.bnf.fr/ark:/12148/cb30242772t/PUBLIC	"BNF_2014-03_COM; corpus_Ecole; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_3; responsable_Jey"		Martha, Jules (1853-1932)	
95X5H5EP	Molière (1622-1673)	George Dandin : édition originale, réimpression textuelle par les soins de Louis Lacour	"http://gallica.bnf.fr/ark:/12148/bpt6k9660456p?rk=21459;2"	1876	XLVIII-128	176	Librairie des bibliophiles	Paris	http://catalogue.bnf.fr/ark:/12148/cb30958655t/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; responsable_Alexandre-Critique; responsable_Forestier"	La Pijardière, Louis Lacour de (1832-1892)		
ZNIS6ESZ	Moland, Louis (1824-1899)	Molière, sa vie et ses ouvrages, avec une notice sur le théâtre et la troupe de Molière	http://gallica.bnf.fr/ark:/12148/bpt6k96003202	1887	XLVIII-392	440	Garnier frères	Paris	http://catalogue.bnf.fr/ark:/12148/cb309574551/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_DONE; etat_NUM-Done; modeGallica_texte; responsable_Alexandre-Critique; responsable_Forestier"			
JBC828W9	Sade, Donatien Alphonse François de (1740-1814)	Idée sur les romans, par D.-A.-F. de Sade, publiée avec préface, notes et documents inédits par Octave Uzanne	"http://gallica.bnf.fr/ark:/12148/bpt6k86310006?rk=21459;2"	1878	XLVIII-50	98	E. Rouveyre	Paris	http://catalogue.bnf.fr/ark:/12148/cb31275996v/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; responsable_Alexandre-Critique"	Uzanne, Octave (1851-1931)		
X72VFPNW	Levallois, Jules (1829-1903)	Les maîtres italiens en Italie	http://gallica.bnf.fr/ark:/12148/bpt6k9610235f	1887	XLVIII-504	552	A. Mame et fils	Tours	http://catalogue.bnf.fr/ark:/12148/cb308082247/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Art"			
2F74VPVE	"Michelet, Jules (1798-1874); Gréard, Octave (1828-1904)"	"Nos fils ; étude par Octave Gréard"	http://gallica.bnf.fr/ark:/12148/bpt6k9621723j	1903	XL-XVII-356	413	C. Lévy	Paris	http://catalogue.bnf.fr/ark:/12148/cb30943287x/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
N2CRSEJS	Molière (1622-1673)	"Le dépit amoureux : comédie en cinq actes ; avec une notice et des notes par Auguste Vitu,..."	"http://gallica.bnf.fr/ark:/12148/bpt6k9688417m?rk=21459;2"	1888	XV-120	135	Librairie des bibliophiles	Paris	http://catalogue.bnf.fr/ark:/12148/cb30958514z/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; responsable_Alexandre-Critique; responsable_Forestier"	Vitu, Auguste (1823-1891)		
ZTXJEC25	Bremond, Henri (1865-1933)	Pour le romantisme	http://gallica.bnf.fr/ark:/12148/bpt6k9614393g	1923	XV-250	265	Bloud et Gay	Paris	http://catalogue.bnf.fr/ark:/12148/cb31869450z/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
RKFCJ25Z	Des Essarts, Emmanuel (1839-1909)	Du type d'Hercule dans la littérature grecque, depuis les origines jusqu'au siècle des Antonins. Thèse pour le doctorat ès-lettres	"http://gallica.bnf.fr/ark:/12148/bpt6k96127292?rk=42918;4"	1871	XV-250	265	E. Thorin	Paris	http://catalogue.bnf.fr/ark:/12148/cb30330412m/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; responsable_Alexandre-Critique"			
9SRABGR9	Sainte-Beuve, Charles-Augustin (1804-1869)	Lettres inédites de Sainte-Beuve à Collombet, publiées par C. Latreille et M. Roustan	"http://gallica.bnf.fr/ark:/12148/bpt6k9782033q?rk=21459;2"	1903	XV-271	286	Société française d'imprimerie et de librairie	Paris	http://catalogue.bnf.fr/ark:/12148/cb31279719t/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_3; responsable_Alexandre-Critique"	"Latreille, Camille (1870-1927); Roustan, Mario (1870-1942)"		
C83J7RWX	Nerval, Gérard de (1808-1855)	"Petits châteaux de Bohème. La Bohème galante ; texte établi et annoté par Jules Marsan"	http://gallica.bnf.fr/ark:/12148/bpt6k9614426d	1926	XV-309	324	H. Champion	Paris	http://catalogue.bnf.fr/ark:/12148/cb308905438/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"	Marsan, Jules (1867-1939)		
ERJGFIJ8	Molière (1622-1673)	Les Œuvres de Molière avec notes et variantes, par Alphonse Pauly, tome 1	"http://gallica.bnf.fr/ark:/12148/bpt6k9611048p?rk=21459;2"	1888	XV-322	337	A. Lemerre	Paris	http://catalogue.bnf.fr/ark:/12148/cb30958251b/PUBLIC	"BNF_2014-03_COM; corpus_Molière; etat_NUM-Done; responsable_Forestier"	Pauly, Alphonse		
PBNDM3UB	"Michelet, Jules (1798-1874); Coppée, François (1842-1908)"	"L'oiseau ; étude par François Coppée"	http://gallica.bnf.fr/ark:/12148/bpt6k9613175j	1898	XV-390	405	C. Lévy	Paris	http://catalogue.bnf.fr/ark:/12148/cb30943292h/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			
3WAVGTM8	Guizot, François (1787-1874)	Corneille et son temps : étude littéraire, 5e éd. [Vies des poètes français du siècle de Louis XIV, 1813]	"http://gallica.bnf.fr/ark:/12148/bpt6k9690786p?rk=21459;2"	1866	XV-476	491	Didier	Paris	http://catalogue.bnf.fr/ark:/12148/cb364942902/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_1; responsable_Alexandre-Critique"			
D2XPZIVT	"Bürger, Gottfried August; Fourcaud, Louis"	Le Chant de la cloche (Schiller)et Lénore (Bürger), traduites en vers équimétriques et équirythmiques par Edouard Pesch, préface de M. L. de Fourcaud	"http://gallica.bnf.fr/ark:/12148/bpt6k1269989z?rk=21459;2"	1891	XV-55	70	W. Hinrichsen	Paris	http://catalogue.bnf.fr/ark:/12148/cb31315415k/PUBLIC	"BNF_2014-03_COM; corpus_Traductions; etat_NUM-Done; priorite_3; responsable_Masson"		Pesch, Édouard	Fourcaud, Louis
STJJ43GZ	Bergerat, Émile (1845-1923)	Catalogue littéraire. Poil et plume. Salon des littérateurs, peintres et statuaires. Première année 1891. Préface d'Emile Bergerat	"http://gallica.bnf.fr/ark:/12148/bpt6k97389658?rk=21459;2"	1895	XVI-115	131	E. Dentu	Paris	http://catalogue.bnf.fr/ark:/12148/cb387155772/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; responsable_Alexandre-Art"			
9QW89PTM	Molière (1622-1673)	Les fourberies de Scapin : édition originale, réimpression textuelle par les soins de Louis Lacour	"http://gallica.bnf.fr/ark:/12148/bpt6k9748022p?rk=21459;2"	1876	XVI-128	144	Librairie des bibliophiles	Paris	http://catalogue.bnf.fr/ark:/12148/cb30958637w/PUBLIC	"BNF_2014-03_COM; corpus_Critique; corpus_Molière; etat_NUM-Done; responsable_Alexandre-Critique; responsable_Forestier"	La Pijardière, Louis Lacour de (1832-1892)		
EIS2496W	"Voltaire (1694-1778); Sarcey, Francisque (1827-1899)"	"Candide, ou L'optimisme ; préface de Francisque Sarcey"	http://gallica.bnf.fr/ark:/12148/bpt6k9610431g	1893	XVI-171	187	G. Boudet	Paris	http://catalogue.bnf.fr/ark:/12148/cb31604147f/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			Sarcey, Francisque (1827-1899)
2VN8JGI8	Cubières-Palmézeaux, Michel de (1752-1820)	Boileau jugé par ses amis et par ses ennemis, ou le Pour et le contre sur Boileau,... par C. Palmézeaux	http://gallica.bnf.fr/ark:/12148/bpt6k9615753n	1802	XVI-194	210	P. Mongie	Paris	http://catalogue.bnf.fr/ark:/12148/cb30290009p	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Critique"			
EDC88FVU	Lemaire, Hector (1810-1871)	La rhétorique des classes, ou Traité de composition et de style	"http://gallica.bnf.fr/ark:/12148/bpt6k96903105?rk=21459;2"	1868	XVI-222	238	J. Delalain et fils	Paris	http://catalogue.bnf.fr/ark:/12148/cb30784074r/PUBLIC	"BNF_2014-03_COM; corpus_Ecole; etat_NUM-Done; priorite_3; responsable_Jey"			
IQEBEGAN	"Ténint, Wilhelm; Hugo, Victor (1802-1885); Deschamps, Émile (1791-1871)"	"Prosodie de l'école moderne ; précédée d'une lettre à l'auteur par Victor Hugo et d'une préface d'Emile Deschamps"	http://gallica.bnf.fr/ark:/12148/bpt6k9633608d	1844	XVI-224	240	Didier	Paris		"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; priorite_2; responsable_Alexandre-Critique"			"Hugo, Victor (1802-1885); Deschamps, Émile (1791-1871)"
ZSGNGGEG	Vigny, Alfred de (1797-1863)	"Poésies complètes d'Alfred de Vigny ; publiés avec une introduction de M. Henri de Régnier,... ; texte établi par Bertrand Guégan"	http://gallica.bnf.fr/ark:/12148/bpt6k9623682p	1928	XVI-303	319	Payot	Paris	http://catalogue.bnf.fr/ark:/12148/cb315777264	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; priorite_2; responsable_Alexandre-Critique"	Régnier, Henri de (1864-1936)		
MCCKPNVZ	"Reymond, William (1823-1880); Sainte-Beuve, Charles-Augustin (1804-1869)"	Corneille, Shakspeare et Goethe : étude sur l'influence anglo-germanique en France au XIXe siècle, lettre-préface de Sainte-Beuve	http://gallica.bnf.fr/ark:/12148/bpt6k9615903f	1864	XVI-311	327	Luederitz	Berlin	http://catalogue.bnf.fr/ark:/12148/cb31204823p/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_DONE; etat_NUM-Done; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			Sainte-Beuve, Charles-Augustin (1804-1869)
MWS5RIAS	"Janvier, Ambroise (1852-1905); Ballot (Marcel)."	"Théâtre, tome I ; préface de Marcel Ballot"	http://gallica.bnf.fr/ark:/12148/bpt6k9604900m	1905	XVI-361	377	Librairie théâtrale	Paris	http://catalogue.bnf.fr/ark:/12148/cb30646514r/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; responsable_Alexandre-Critique"			Ballot (Marcel).
RTPMIQQC	"Brantôme, Pierre de Bourdeille (1540?-1614 ; seigneur de); Chasles, Philarète (1798-1873)"	"Les Dames galantes, par le seigneur de Brantôme ; nouvelle édition avec une préface de M. Ph. Chasles, vol. 1"	http://gallica.bnf.fr/ark:/12148/bpt6k9616378d	1834	XVI-398	414	A. Ledoux	Paris	http://catalogue.bnf.fr/ark:/12148/cb30155541r/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; etat_TODO-Stylage; modeGallica_texte; priorite_2; responsable_Alexandre-Critique"			Chasles, Philarète (1798-1873)
9VJKAPI5	Michelet, Jules (1798-1874)	"Histoire romaine. République... ; étude par Gaston Boissier, tome I"	"http://gallica.bnf.fr/ark:/12148/btv1b8626730h?rk=21459;2"	1898	XVI-423	439	C. Lévy	Paris	http://catalogue.bnf.fr/ark:/12148/cb30943254z/PUBLIC	"BNF_2014-03_COM; corpus_Critique; etat_NUM-Done; priorite_2; responsable_Alexandre-SHS"	Boissier, Gaston (1823-1908)		
